Station_Name,Latitude,Longitude,State,Town,Power_kW
Huts Restaurant EVCS - GO EC,9.683890802446342,76.3335821907994,Kerala,Cherthala,60.0
Vijaya EVCS - GO EC,9.851840438387285,76.3893878706051,Kerala,Kanjiramattom,30.0
MPA Tyres EVCS - GO EC,9.962610267571378,76.35800116158748,Kerala,Thrippunithura,30.0
Central Talkies EVCS - GO EC,9.948953177742126,76.34771091840872,Kerala,Thrippunithura,60.0
Tribute Royale EVCS - GO EC,9.94775835957229,76.31854611156217,Kerala,Maradu,60.0
Prithvi EVCS - GO EC,9.94745163258068,76.3034155566645,Kerala,Kadavanthra,60.0
EC City Centre EVCS - GO EC,9.96519449241434,76.29662321090922,Kerala,Ernakulam,25.0
Monsoon Empress Hotel EVCS,9.995959579488527,76.31410217952185,Kerala,Palarivattom,60.0
Max EVCS - GO EC,9.998499333886073,76.31386095749048,Kerala,Palarivattom,60.0
Park Residency EVCS - GO EC,10.014658809069601,76.34240059520744,Kerala,Kakkanad,25.0
EVGO Hub - GO EC,10.035673992083431,76.33644845243788,Kerala,Thrikkakkara,30.0
Daffodils EVCS - GO EC,10.032114506603733,76.32296046331254,Kerala,Edapally,30.0
Oberon Mall EVCS - GO EC,10.014373315870898,76.31253274186469,Kerala,Edapally,60.0
Lulu International Shopping Mall EVCS - GO EC,10.025852998355106,76.30847987689594,Kerala,Edapally,60.0
EcoPlug EVCS - GO EC,10.05657909163412,76.77664747363906,Kerala,Neriyamangalam,3.3
Future Clock EVCS - GO EC,10.08987328201421,76.49767034410803,Kerala,Perumbavoor ,80.0
Prestige EV Super Charging Station - GO EC,10.116599665826755,76.44569940523843,Kerala,Perumbavoor,60.0
Innate Convention Centre ,10.134847382197862,76.35454903990177,Kerala,Aluva,30.0
Athani Energize EVCS,10.141443983212852,76.35293383093199,Kerala,Athani,80.0
Hotel Airlink Castle - GO EC,10.155053463306785,76.35471452974735,Kerala,Athani,24.0
V-Green EVCS - GO EC,10.20178008680135,76.40966162425627,Kerala,Angamaly,80.0
Power Zone EV Charging Station - GO EC,10.149673029849538,76.21756419275295,Kerala,North Paravur,30.0
Koratty Chennai Anandabhavan EVCS - GO EC,10.277244588754584,76.34452807905916,Kerala,Koratty,60.0
Parekkat's EVCS - GO EC,10.24066911823239,76.27252885130724,Kerala,Mala,25.0
Kodungallur SVS - GO EC,10.21129204884221,76.1989886692013,Kerala,Kodungallur,25.0
FUZO EV Super Charging Station,10.378135160727652,76.12254539101707,Kerala,Kodungallur,60.0
Sree Rama EVCS - GO EC,10.435594973940098,76.26587468424111,Kerala,Thrissur,60.0
Daiz and Co. EVCS - GO EC,10.526149574968883,76.18795462415846,Kerala,Thrissur,30.0
Shobha City Mall EVCS - GO EC,10.548946556742209,76.18304110696954,Kerala,Thrissur,60.0
Amala Smart EVCS - GO EC,10.564967494138358,76.16598425547983,Kerala,Peramangalam,80.0
Sree Sankara EVCS - GO EC,10.487291202025474,76.07083611597062,Kerala,Vadanappalli,60.0
Green Drive EV Super Charging Station,10.494542466430332,76.06584744162075,Kerala,Vadanappilly,60.0
Sree Krishna Hotel - GO EC,10.598447823364936,76.03636788702198,Kerala,Guruvayoor,3.3
Palakkad Ahalia Women and Childern Hospital EVCS - GO EC,10.797308592491405,76.82754081494369,Kerala,Elappully,7.4
Palakkad Ahalia Eye Hospital EVCS - GO EC,10.79348727039229,76.82652950538215,Kerala,Elappully,7.4
Palakkad Ahalia Food Point EVCS - GO EC,10.792032259171833,76.82834711933714,Kerala,Elappully,7.4
Ahalia Walayar - GO EC,10.826593048149789,76.82605307444436,Kerala,Walayar,60.0
Le Sky Dine EVCS - GO EC,10.773957251049566,76.69819741498287,Kerala,Palakkad,60.0
Doctor Green EVCS - GO EC,10.646166361085193,76.55140239344632,Kerala,Alathur,60.0
Jeevz - GO EC,10.593239028175063,76.48253527396616,Kerala,Vadakkencherry,25.0
Sanjeevani Green - GO EC,10.710021712685972,76.42879294152868,Kerala,Thiruvilwamala,25.0
Green Valley - GO EC,10.69271606194583,76.26858375420068,Kerala,Thirissur,60.0
AR Dine - GO EC,10.750381972119513,76.27475659553528,Kerala,Cheruthuruthi,25.0
EV Super Charging Station,10.80479517192704,76.20815708375358,Kerala,Pattambi,30.0
Pattambi Power Bank - GO EC,10.811068529416133,76.18644369742708,Kerala,Pattambi,30.0
New Kerala Hotel EVCS - GO EC,10.784880988938937,76.17067627366248,Kerala,Nhangattiri,30.0
Oasis EV Super Charging Station,10.933556620012695,76.52721710150968,Kerala,Mannarkkad,60.0
Shalimar EVCS - GO EC,10.96529678353042,76.2838983337245,Kerala,Perinthalmanna,25.0
Green Zone EVCS - GO EC,10.873413080879715,76.06245822988649,Kerala,Valanchery,60.0
Environ EVCS,10.739569428832311,76.02927251363656,Kerala,Changaramkulam,80.0
CG Cafe EVCS - GO EC,11.139596145163637,76.23611346181906,Kerala,Pandikkad,60.0
Karulai Malayora Express EVCS - GO EC,11.288049483016962,76.2979817145112,Kerala,Karulai,30.0
Jam Joom Super Market - GO EC,11.286680725471314,76.23926379142972,Kerala,Nilambur,25.0
ABS Motors - GO EC,11.253647260873336,76.20190120433364,Kerala,Nilambur,30.0
VP Mall EVCS - GO EC,11.128915821482948,76.11539460586829,Kerala,Manjeri,60.0
Jam Joom EV Charging Station - GO EC,11.043180592356805,76.08430155752035,Kerala,Malappuram,25.0
HIQ Highway Market - GO EC,11.021175494360463,75.94812608969005,Kerala,Venniyour,30.0
Chargify EV Super Charging Station ,11.07841705440245,75.90276391559283,Kerala,Malappuram,30.0
Reliance Fresh EVCS,11.23473742288897,75.84670658837746,Keral,Kozhikode,30.0
Top Dines Hotel - GO EC,11.67080198813612,76.36101965515473,Kerala,Muthanga,30.0
Cafe Manoila - GO EC,11.597776607258112,76.08013836547212,Kerala,Kalpetta,25.0
CGH Wayanad Wild EV Charging Station - GO EC,11.518344247894746,76.02125570474698,Kerala,Lakkidi,30.0
Mall of Mukkom EVCS - GO EC,11.319727225409608,75.99551711292489,Kerala,Mukkom,60.0
HOTAG EV Charging Station - GO EC,11.404693280918323,75.92956805877805,Kerala,Thamarassery,25.0
Green Amp EVCS - GO EC,11.258801023176659,75.80890434709403,Kerala,Kozhikode,30.0
Calicut Malabar Gold - GO EC,11.257861801274402,75.78023060486237,Kerala,Kozhikode,30.0
Mandrin Sky - GO EC,11.927559724028896,75.50047314663138,Kerala,Kannur,7.0
JSR EVCS - GO EC,11.825802052750774,75.50895671019163,Kerala,Mambaram,30.0
Kannur H&H,11.87166370155964,75.39598586155216,Kerala,Melechowa,30.0
G Mall - GO EC,11.88020074722374,75.3746647850135,Kerala,Kannur,60.0
Exit 17 - GO EC,12.088637731621432,75.25264584630855,Kerala,Payyannur,30.0
Periya A Star - GO EC,12.40580531032613,75.09629760947794,Kerala,Hosdurg,30.0
Roshi EVCS (EVOK) - ChargeMOD,12.505974173728816,74.98678088662848,Kerala,Kasaragod,30.0
Kanhangad KSEB EVCS - ChangeMOD,12.34250549258168,75.11266367140311,Kerala,Kanhangad,30.0
Ammas Fast - ChargeMOD,12.227200225146419,75.15911993928029,Kerala,Cheruvathur,60.0
Mathil Service Co-Operative Bank EVCS - ChargeMOD,12.176970146284106,75.24675579831333,Kerala,Mathil,30.0
EQ Point EVCS - ChargeMOD,12.207766235160378,75.27945212654578,Kerala,Payyannur,25.0
PCR Bank EVCS - ChargeMOD,11.997449451910612,75.37090752986185,Kerala,Bakkalam,30.0
Manjapalam KSEB EVCS - ChargeMOD,11.878368279471403,75.35952615318283,Kerala,Kannur,30.0
Eastend Hotel and Resorts - ChargeMOD,10.087379401509637,77.06169962565411,Kerala,Munnar,30.0
Sky Penta EVCS - ChargeMOD,11.98556152906157,75.67618166036556,Kerala,Iritty,30.0
Reboost EVCS - ChargeMOD,11.754866634887236,75.5780650614575,Kerala,"Panoor, Kannur",30.0
Mindful EVCS - ChargeMOD,11.520444916879683,75.61798774380324,Kerala,Payyoli,60.0
EVOK Charger - ChargeMOD,11.648901043860448,75.75593648237526,Kerala,Kuttiyady,30.0
Banasura Sagar KSEB EVCS - ChargeMOD,11.672923978163226,75.95730580932587,Kerala,Padinjarathara,30.0
Empire Restaurant - ChargeMOD,11.736405311635153,75.98674422775375,Kerala,Tharuvana,60.0
Hotel Wayanad Square - ChargeMOD,11.796977641816383,76.00660113182988,Kerala,Mananthavady,60.0
Adhithya (EVOK) - ChargeMOD,11.66208634339526,76.26492171189932,Kerala,Sulthan Bathery,60.0
Meenangadi EVCS - ChargeMOD,11.654045695974418,76.15358523502817,Kerala,Meenangadi,60.0
Konfudha Resort - ChargeMOD,11.591455451778742,76.0709097761802,Kerala,Kalpetta,30.0
Vythiri KSEB EVCS - ChargeMOD,11.545753724925504,76.03937192662642,Kerala,Vythiri,30.0
Thamarassery KESEB EVCS - ChargeMOD,11.444087429515278,75.95587690828086,Kerala,Thamarassery,30.0
Locus EVCS - ChargeMOD,11.339683842558287,75.89871568981823,Kerala,Koduvally,120.0
Yadav EV Charging Station - ChargeMOD,11.311692154536999,75.88259339920793,Kerala,Kunnamangalam,60.0
Kuttoth Enterprises EVCS - ChargeMOD,11.28067356202429,75.8246316733898,Kerala,Kozhikode,30.0
RG Nallanna EVCS (EVOK) - ChargeMOD,11.280814669423393,75.82434977256585,Kerala,Kozhikode,30.0
Solar Sparks EVCS - ChargeMOD,11.427675411349242,75.70299624247721,Kerala,Koyilandi,30.0
Hotel Arcore,12.352687402465657,76.62920329960255,Karnataka,Mysuru,60.0
Manipal Hospital Mysore,12.350145879658738,76.66019890702132,Karnataka ,Mysuru,60.0
Pavangad KSEB EVCS - ChargeMOD,11.312411619159988,75.75859062889714,Kerala,Pavangad,30.0
Gandhi Road KSEB EVCS - ChargeMOD,11.262784457971506,75.76824105215104,Kerala,Kozhikode,30.0
Mountainpass Residency - ChargeMOD,11.386628059572274,76.35472249074127,Kerala,Vazhikadavu,30.0
Trends Edavannappara EVCS - ChargeMOD,11.245323145434341,75.97749174887804,Kerala,Edavannappara,30.0
Indus Motors - ChargeMOD,11.180743762022217,75.85119863600679,Kerala,Feroke,30.0
Kay Pees Electricals (EVOK) - ChargeMOD,11.168867778013905,75.92676863268412,Kerala,Pulikkal,30.0
RG Nallanna EVCS (EVOK) - ChargeMOD,11.17327990543808,75.9021517982653,Kerala,Aikkarapadi,30.0
Barakah Tiles and Stones | EVOK | Thenhipalam,11.144918979517485,75.89616975961107,Kerala,Pingottoormad,30.0
Tirur KSEB EVCS - ChargeMOD,10.916247276818709,75.9182865420172,Kerala,Tirur,30.0
Relax Point Restaurant,10.922820413293309,76.03291841407719,Kerala,Karippol,30.0
Thirunilath ECVS Charging Station - ChargeMOD,11.001726591966232,75.98044942341241,Kerala,Kottakkal,60.0
Malappuram KSEB EVCS - ChargeMOD,11.054224531620463,76.09214302066454,Kerala,Munduparamba,30.0
Krishna Enterprises - ChargeMOD,11.123033354978745,76.11586842746766,Kerala,Manjeri,30.0
Golden Baked EVCS - ChargeMOD,11.123411072326249,76.1241851617412,Kerala,Manjeri,30.0
EcoCharge EVCS - ChargeMOD,11.096399860074243,76.21070705445254,Kerala,Pandikkad,30.0
MKM Melattur (EVOK) - ChargeMOD,11.056208090445125,76.2785120254236,Kerala,Melattur,30.0
Green Drive EVCS - ChargeMOD,11.034502393123475,76.261886610857,Kerala,Vengoor,30.0
Hotel Mughal Park - ChargeMOD,10.977193894783383,76.22165088752695,Kerala,Perinthalmanna,60.0
Avenue Plaza - ChargeMOD,10.98886452092161,76.43668850614375,Kerala,Mannarkkad,60.0
Velanthavalam,10.809362994233211,76.8463215936606,Kerala,Vellamthavalam,30.0
Flash Charge EVCS - ChargeMOD,10.802279980273397,76.78520298821064,Kerala,Kanjikkode,30.0
Electrica EVCS - ChargeMOD,10.785354858796723,76.60395568328437,Kerala,Palakkad,30.0
Sihla Energy - ChargeMOD,10.839491845338173,76.57999971285125,Kerala,Mundur,30.0
Lakshmi KRS EVCS - ChargeMOD,10.898080110436226,76.39529564847953,Kerala,Sreekrishnapuram,30.0
Evee Buddy - ChargeMOD,10.778142494678946,76.43743038448139,Kerala,Lakkidi,60.0
Kulappully KSEB EVCS - ChargeMOD,10.779746009556462,76.28528085807898,Kerala,Kulappully,30.0
Syndicate Mall and Cinemas,10.878265919428571,76.1876066172299,Kerala,Koppam,30.0
Medi Mall EVCS - ChargeMOD,10.801586108398226,76.17840842985345,Kerala,Pattambi,60.0
Koottanad KSEB EVCS - ChargeMOD,10.75829320199584,76.13036645434084,Kerala,Kootanad,60.0
Sihla Energy EVCS - ChargeMOD,10.734551963997376,76.0486466862173,Kerala,Changaramkulam,60.0
Kadharkkante Chayakkada - ChargeMOD,10.732605539222305,76.03743007303854,Kerala,Changaramkulam,30.0
Maranchery Bank EVCS - ChargeMOD,10.733824066652744,75.97481311884229,Kerala,Maranchery,30.0
Sihla Energy CV Junction,10.78474624498736,75.94715236357325,Kerala,Ponnanu,30.0
Ponnani KSEB EVCS - ChargeMOD,10.77270262589785,75.94715150475236,Kerala,Ponnani,30.0
Flash Charge EVCS - ChargeMOD,10.68134081925561,76.16966999398119,Kerala,Erumappetti,30.0
SR Power Hub - ChargeMOD,10.644411306533499,76.2366523754647,Kerala,Wadakkanchery,60.0
Executive EVCS - ChargeMOD,10.616626586395299,76.12578392344301,Kerala,Kechery,30.0
Core Multicusine Restaurant - ChargeMOD,10.605823669307213,76.21178763460574,Kerala,Killannur,30.0
Plug and Share Charge EVCS - ChargeMOD,10.540561786051626,76.21568678106814,Kerala,Thrissur,30.0
Vydyuthi Bhavan KSEB EVCS - ChargeMOD,10.527794705960048,76.20534384591946,Kerala,Thrissur,30.0
V8 Car Spa (EVOK) - ChargeMOD,10.521332304786895,76.23075684655782,Kerala,Thrissur,30.0
Guardian EV Charging Station by Imminent Future - ChargeMOD,10.522036160727893,76.22756889930918,Kerala,Thrissur,30.0
Anchorage AC - ChargeMOD,10.51150300660646,76.2211242647158,Kerala,Mundupalam,30.0
Flash Hub EVCS - ChargeMOD,10.504451667440918,76.2253414703747,Kerala,Thrissur,30.0
Hotel Bhavan EVCS (EVOK) - ChargeMOD,10.497688531804059,76.06464225925947,Kerala,Engandiyoor,30.0
Surya Hotel (EVOK) - ChargeMOD,10.431569255270972,76.14255951064098,Kerala,Chazhoor,30.0
Valappad KSEB EVCS - ChargeMOD,10.401732210974814,76.11933511778938,Kerala,Valappad,30.0
Nattika FIRKA Service Co-Operative Bank - ChargeMOD,10.402437782624176,76.11263307811237,Kerala,Nattika,60.0
Sihla Energy EVCS - ChargeMOD,10.408946582335531,76.21401108727605,Kerala,Karuvannur,60.0
Irinjalakkuda KSEB EVCS - ChargeMOD,10.331423098125157,76.21526077419406,Kerala,Irinjalakkuda,30.0
Changathikoottam EVCS - ChargeMOD,10.593403340483874,76.58352519849984,Kerala,Nenmara,30.0
Vadakkenchery KSEB EVCS - ChargeMOD,10.597238174568261,76.4798493658505,Kerala,Vadakkenchery,30.0
Evee Buddy - ChargeMOD,10.59195730674837,76.46571176693163,Kerala,Vadakkencherry,30.0
Plugin EVCS - ChargeMOD,10.476826918091618,76.25758184965241,Kerala,Marathakkara,60.0
Topup Zone EVCS - ChargeMOD,10.433892384483272,76.26514871789954,Kerala,Amballur,60.0
EV Point EVCS - ChargeMOD,10.380660869345945,76.29768618030681,Kerala,Kodakara,60.0
Korner EVCS - ChargeMOD,10.367048481339793,76.31535658210885,Kerala,Thrissur,30.0
Flash Charge EVCS - ChargeMOD,10.339608926521834,76.32174630594778,Kerala,Chalakudy,60.0
Edassery Samrudhi Hypermarket (EVOK) - ChargeMOD,10.30310177272014,76.33704224327056,Kerala,Chalakudy,30.0
Indian Coffee House (EVOK) - ChargeMOD,10.28934329936537,76.33706820135649,Kerala,Chalakkudy,30.0
Clay House Hotel,10.285574229385333,76.34237765373388,Kerala,Chalakkudy,30.0
Hill View Resort (EVOK) - ChargeMOD,10.286039650950215,76.5585155754053,Kerala,Athirappilly,30.0
EVOK Charging Station - ChargeMOD,10.21406147599896,76.37936728862815,Kerala,Angamaly,30.0
Edassery Blue Bells EVCS - ChargeMOD,10.197144124540088,76.38410959459151,Kerala,Angamaly,30.0
Hotel Elite Palazzo,10.189753400173174,76.38664227055722,Kerala,Angamaly,50.0
ChargeMOD EVCS Hub,10.16955160052332,76.37225560702467,Kerala,Nedumbassery ,30.0
CIAL Terminal 3,10.156586379443638,76.39193156471646,Kerala,Nedumbassery ,30.0
CIAL Terminal 1,10.156867560906605,76.38897989990119,Kerala,Nedumbassery ,30.0
Capgo EVCS - ChargeMOD,10.1599144837582,76.38915826754294,Kerala,Nedumbassery ,30.0
Jippus Galaxy EVCS - ChargeMOD,10.161062057476386,76.38563077960612,Kerala,Nedumbassery ,25.0
Airsuite Airport Hotel,10.159295127176051,76.378522878571,Kerala,Nedumbassery ,30.0
North Paravoor KSEB EVCS - ChargeMOD,10.145632978293406,76.25690380565499,Kerala,North Paravoor,30.0
Dhruv EVCS - ChargeMOD,10.154913045890254,76.28601444774222,Kerala,Kunnukara,30.0
Sulfex Mattress (EVOK) - ChargeMOD,10.081559652703305,76.33986741548819,Kerala,Choornikkara,30.0
EVM MG Motors Coastline Garage - ChargeMOD,10.077284480624044,76.3376412345441,Kerala,Kochi,60.0
Steelane (EVOK) - ChargeMOD,10.040433868452538,76.33852407332273,Kerala,Kalamassery,30.0
Kalamassery KSEB EVCS - ChargeMOD,10.053770034128178,76.33086763254079,Kerala,Kalamassery,30.0
Rajagiri College EVCS - ChargeMOD,10.052459248046603,76.31465630080953,Kerala,Kalamassery,30.0
Flash Charge - ChargeMOD,10.027760860324861,76.31117443905742,Keral,Edappally,30.0
Kaloor KSEB EVCS - ChargeMOD,10.000241036861425,76.29842982467909,Kerala,Kaloor,30.0
Gandhinagar KSEB EVCS - ChargeMOD,9.974192529648036,76.29368170309505,Kerala,Kochi,30.0
Chillax EVCS (EVOK) - ChargeMOD,9.985005178404208,76.3160654318624,Kerala,Thammanam,30.0
Evee Buddy - Memaid EVCS - ChargeMOD,9.971684804361004,76.32415963358551,Kerala,Vyttila,30.0
Broad Bean Hotel (EVOK) - ChargeMOD,9.962667763402436,76.31821354245426,Kerala,Vyttila,60.0
Vyttila KSEB EVCS - ChargeMOD,9.962901962801453,76.31922070618452,Keral,Vyttila,30.0
BYD EVM Southcoast Service Centre - ChargeMOD,9.94813498576815,76.31850175922932,Kerala,Maradu,60.0
EVM La Maison Citroen Kochi - ChargeMOD,9.940155100929147,76.31841841422022,Kerala,Maradu,30.0
LiON EVCS - ChargeMOD,9.94222521279606,76.33388510471883,Kerala,Maradu,30.0
Rajagiri Hospital EVCS - ChargeMOD,10.088031831505504,76.3890422078266,Kerala,Aluva,30.0
Raos EVCS - ChargeMOD,9.93254634166027,76.3882939775574,Kerala,Thrippunithara,30.0
PPG Home EVCS - ChargeMOD,9.932987601606115,76.38873573076705,Kerala,Thrippunithara,60.0
Hound Mobility EVCS | Kakkanad,10.001801810427551,76.36151799279622,Kerala,Kakkanad,60.0
Wonderla - Statiq,10.02602207094047,76.3919959661103,Kerala,Pallikkara,60.0
Matha DC EVCS - ChargeMOD,10.031936931279205,76.40749252320211,Kerala,Kizhakkambalam,30.0
Hotel Oottupura (EVOK) - ChargeMOD,10.130170867903814,76.47072020964066,Kerala,Perumbavoor ,30.0
Renvolt (EVOK) - ChargeMOD,10.069470074742668,76.60263007017147,Kerala,Kothamangalam,60.0
Kothamangalam KSEB EVCS - ChargeMOD,10.053980539499676,76.61538420232228,Kerala,Kothamangalam,30.0
GATR PowerFin EVCS - ChargeMOD,9.979468552526953,76.55067812604801,Kerala,Muvattupuzha,30.0
PlugMap EVCS by Evan and Eyan - ChargeMOD,9.978862993946649,76.58443995153965,Kerala,Moovattupuzha,30.0
Kabani International (EVOK) - ChargeMOD,9.979118267964807,76.58664022612703,Kerala,Moovattupuzha,30.0
Pineapple City EVCS - ChargeMOD,9.946157359688044,76.6356309994008,Kerala,Thodupuzha,60.0
Hotel Woodlands - ChargeMOD,9.91734069694752,76.68758141119349,Kerala,Thodupuzha,30.0
Thodupuzha KSEB EVCS - ChargeMOD,9.892123471651985,76.7085305288831,Kerala,Thodupuzha,30.0
EQ EV Nest - ChargeMOD,9.863113531376897,76.6970905245609,Kerala,Karimkunnam,30.0
Royal EV Charging - ChargeMOD,9.856562504416218,76.59656979753362,Keraka,Koothattukulam,30.0
EQ ChargeMate - ChargeMOD,9.798850817452347,76.4598873830646,Kerala,Thalayolaparambu,30.0
Sihla Energy - ChargeMOD,9.594581375188383,76.42606941926459,Kerala,Kumarakom,30.0
BMW EVM Autokraft Service Center - ChargeMOD,8.502329327755106,76.89772557160751,Kerala,Kochuveli,24.0
ChargeMOD EVCS,8.357873853342397,77.07294497953484,Kerala,Thiruvananthapuram ,40.0
Emily By JDaniels,8.49497477821879,76.97756797546737,Kerala,Poojappura,60.0
Nuke EVCS - ChargeMOD,8.548542374667107,76.91829327971476,Kerala,Sreekaryam,30.0
Electro Zone EV Fast Charging Station - ChargeMOD,8.560820152303819,76.89816463865816,Kerala,Karyavattom,30.0
Akshaya EV Fast Charging Station - ChargeMOD,8.565300166377725,76.87444738407987,Kerala,Kazhakuttom,30.0
Moolamattom KSEB EVCS - ChargeMOD,9.789170222066858,76.85385688839403,Kerala,Moolamattom,30.0
EQ Vagamon EV Port - ChargeMOD,9.68430398680107,76.89548263873428,Kerala,Vagamon,30.0
Palm Peats (EVOK) - ChargeMOD,9.690678968394721,76.7745897285775,Kerala,Erattupetta,30.0
Flour Mill (EVOK) - ChargeMOD,9.711918348051455,76.6932444958519,Kerala,Pala,30.0
Jim and Jims EVCS - ChargeMOD,9.691623797834922,76.64031694680193,Kerala,Pala,60.0
Alpha Hangout Play World,9.661163852215779,76.55132832762774,Kerala,Ettumanoor,60.0
Gandhi Nagar KSEB EVCS - ChargeMOD,9.632684209424426,76.52440170126067,Kerala,Arpookara,30.0
Indraprastha Hotel (EVOK) - ChargeMOD,9.601836959255365,76.5321590128982,Kerala,Kottayam,30.0
Charge n Fresh EVCS - ChargeMOD,9.586257488209199,76.58841522125499,Kerala,Kottayam,30.0
Pallam KSEB EVCS - ChargeMOD,9.543064906573704,76.51423132822606,Kerala,Pallom,30.0
Amma Restaurant,9.519932044528943,76.32752164445753,Kerala,Alappuzha,30.0
Thankamanys EV Fast Charging Station - ChargeMOD,9.505147465480917,76.32832598188742,Kerala,Alappuzha,30.0
Punnapra KSEB EVCS - ChargeMOD,9.42561690304693,76.34677264043893,Kerala,Punnapra,30.0
Pathalil EVCS - Charge MOD,9.506164435852696,76.65233361498815,Kerala,Nedumkunnam,30.0
JJ E Fills - ChargeMOD,9.45225032580369,76.54723889833599,Kerala,Changanassery,60.0
Wealfro EV Hub,9.42107626726309,76.54613416788874,Kerala,Thiruvalla,40.0
Anand Hypermarket - ChargeMOD,9.373321982204288,76.56481064983558,Kerala,Thiruvalla,25.0
Iongrid EV Spark - ChargeMOD,9.367525880261468,76.49951805750726,Kerala,Edathwa,30.0
V Charge Hub - ChargeMOD,9.31425028332201,76.42910773148486,Kerala,Karuvatta,60.0
Quick Charge EVCS - ChargeMOD,9.315750048885036,76.40122120264317,Kerala,Karuvatta,60.0
Phills Hub EVCS - ChargeMOD,9.316652369390567,76.80090226904508,Kerala,Pathanamthitta,60.0
Pamba KSEB EVCS - ChargeMOD,9.412378118693468,77.069968563425,Kerala,Pamba,30.0
EVOK Pathanamthitta - ChargeMOD,9.306222052286827,76.80366578189017,Kerala,Pathanamthitta,30.0
Green Plug EVCS - ChargeMOD,9.271844657077722,76.65508788685014,Kerala,Chengannur,30.0
PTC Arcade - ChargeMOD,9.301293402436599,76.63077878361094,Kerala,Chengannur,90.0
Muzhangodayil EVCS - ChargeMOD,9.251673852976054,76.48723263635628,,Harippad,60.0
Askar EV - ChargeMOD,9.23250558016045,76.53790278235039,Kerala,Mavelikkara,25.0
Anaswara Jewellers EVCS - ChargeMOD,9.229128424494249,76.84839128111668,Kerala,Konni,30.0
EQ Power Buzz EVCS - ChargeMOD,9.187183740570958,76.70929549578068,Kerala,Paranthal,25.0
Adhithya Green Power - ChargeMOD,9.180307946017876,76.70896676308257,Kerala,Paranthal,30.0
SR Auto Zone - ChargeMOD,9.162499405108221,76.71051677559518,Kerala,Adoor,30.0
Artemis EV Super Charger - ChargeMOD,9.198881109408163,76.60017650492466,Kerala,Mavelikkara,30.0
Royale Regency (EVOK) - ChargeMOD,9.130625595290141,76.51429714499989,Kerala,Ochira,30.0
Delight Launch Cafe - ChargeMOD,9.059350297189397,76.76600396907929,Kerala,Kottarakkara,30.0
Ente Veedu Interior (EVOK) - ChargeMOD,9.030351870410755,76.78219777246784,Kerala,Kottarakkara,30.0
Thenmala EVOK - ChargeMOD,8.966824195605966,77.05562962995492,Kerala,Thenmala,30.0
Plug N Pay EVCS - ChargeMOD,8.935045209787887,76.77241547653307,Kerala,Odanavattom,30.0
Kundara KSEB - ChargeMOD,8.95718585834993,76.67133653462605,Kerala,Kundara,30.0
Sree Suprabhatham - ChargeMOD,8.926969524448452,76.55280314933964,Kerala,Kollam,60.0
Bishop Jerome Nagar (EVOK) EVCS - ChargeMOD,8.887577413782594,76.58843660568147,Kerala,Chinnakkada,60.0
VOX Xpress Wash (EVOK) - ChargeMOD,8.87386801577226,76.64100893106445,Kerala,Kollam,30.0
EVOK Charging Stattion - ChargeMOD,8.819673867794634,76.75363730582768,Kerala,Parippalli,30.0
Plug N Pay EVCS,8.935694034983442,76.85104921051595,Kerala,Kottarakkara,30.0
Kottiyam KSEB EVCS - ChargeMOD,8.866370095144688,76.66887781466477,Kerala,Kottiyam,30.0
Avananchery KSEB EVCS - ChargeMOD,8.690987763706332,76.8483977852415,Kerala,Attingal,30.0
Paruthippara KSEB EVCS - ChargeMOD,8.534933840840353,76.94198425748345,Kerala,Paruthippara,60.0
Pattom KSEB EVCS - ChargeMOD,8.516753527229795,76.93968817666752,Kerala,Pattom,60.0
ANERT EESL - Pinarayi Park,11.795232100785313,75.49021889997948,Kerala,Kannur,60.0
ANERT EESL - Aahar Restaurant Vadakara,11.586364891391128,75.59322033744107,Kerala,Vadakara,60.0
ANERT EESL - Moosakkutti Memorial Bus Stand,10.97506930502017,76.22228328115466,Kerala,Perinthalmanna,60.0
ANERT EESL - Kanjirappuzha Garden,10.989259255628724,76.5370121393978,Keral,Mannarkkad,60.0
ANERT EESL - KTDC Aahar Restaurant ,9.149021955063077,76.5129182302341,Lerala,Kayamkulam,60.0
ANERT EESL - Kulappulli Bus Stand,10.781016444981958,76.27832766263367,Kerala,Shornur,60.0
ANERT EESL - KILA Thrissur,10.601581892750232,76.21488230874667,Kerala,Thrissur,60.0
ANERT EESL - Chittur Thathamangalam Minicipality,10.692951545459948,76.7262620829282,Kerala,Palakkad,60.0
ANERT EESL - DTPC Idukki Park,9.849056508967635,76.97740370583625,Kerala,Idukki,60.0
ANERT EESL - Ernakulam,9.97698850139885,76.2778105180987,Kerala,Ernakulam,60.0
ANERT EESL - Autokast ,9.63370013043675,76.33372244690435,Kerala,Cherthala,60.0
ANERT EESL Milma Diary Plant - EESL,9.218788691780205,76.74875398321973,Kerala,Pathanamthitta ,60.0
ANERT - EESL Sangamukham - EESL,8.481014702107387,76.91264314471567,Kerala,Thiruvananthapuram ,60.0
Apco Hyundai - ChargeZone,12.508914881020132,75.0447842630179,Kerala,Chengala,30.0
Thiruvangoor EV Fast Charging Station - ChargeMOD,11.382827235535927,75.73593649657082,Kerala,Kozhikode,60.0
MB#Bridgeway Motors,11.282498947490097,75.76959949804987,Kerala,Kozhikode,60.0
KVR Hyundai - ChargeZone,11.27997830911059,75.77048059797019,Kerala,Kozhikode,30.0
